Date,Time,NO2,PM10,PM25,C_NO2,C_PM10,C_PM25
24.01.2023,14:00,4.495,12.952,3.826,9.35904,7.119522,5.5260324
24.01.2023,15:00,5.567,15.848,4.278,10.11044,7.8466663,5.326672
24.01.2023,16:00,5.119,4.096,2.484,9.997715,7.485144,5.0001144
24.01.2023,17:00,4.914,3.145,1.875,11.6526985,7.2086535,4.641
24.01.2023,18:00,5.923,2.606,1.453,11.3099785,4.6765676,5.3509164
24.01.2023,19:00,5.432,2.833,1.007,12.431947,6.3089356,3.9326587
24.01.2023,20:00,5.701,1.388,0.818,12.492493,5.823158,3.9012492
24.01.2023,21:00,5.87,1.13,0.814,13.7141695,5.7820053,4.190069
24.01.2023,22:00,4.712,2.318,1.618,12.501914,5.746408,4.447998
24.01.2023,23:00,5.478,2.614,1.496,10.246367,5.033257,4.8098598
25.01.2023,00:00,4.916,1.855,1.247,11.657811,5.280065,5.023144
25.01.2023,01:00,5.986,2.8,1.967,10.333453,5.471059,5.2263017
25.01.2023,02:00,4.358,6.107,5.196,10.842138,8.828686,5.2529097
25.01.2023,03:00,4.013,6.396,5.732,11.469409,8.688122,5.9480996
25.01.2023,04:00,3.913,4.852,4.144,7.2829394,10.509822,6.7993565
25.01.2023,05:00,3.434,5.518,4.736,8.149174,10.696532,7.5601487
25.01.2023,06:00,3.286,4.794,4.008,10.361068,9.84487,7.945263
25.01.2023,07:00,4.165,5.531,4.447,9.537348,9.702301,7.9626503
25.01.2023,08:00,6.938,13.31,7.28,9.54414,9.48691,8.3413
25.01.2023,09:00,4.518,14.818,8.438,10.567276,10.680878,8.540903
25.01.2023,10:00,4.961,16.981,8.889,8.963351,9.900511,8.469983
25.01.2023,11:00,2.317,19.094,9.031,6.692476,8.820351,8.363877
25.01.2023,12:00,,16.106,8.622,6.2583485,8.563705,8.424026
25.01.2023,13:00,2.2,15.637,8.637,6.0165014,9.909884,9.129997
25.01.2023,14:00,2.553,18.523,8.686,8.0934105,12.210712,8.8516445
25.01.2023,15:00,2.294,11.213,8.201,10.913058,9.759253,7.99895
25.01.2023,16:00,1.73,9.847,8.391,12.9731455,10.440691,7.95841
25.01.2023,17:00,2.424,9.819,8.535,11.785119,9.417249,8.54422
25.01.2023,18:00,2.715,10.281,8.385,7.8827186,9.873958,8.282844
25.01.2023,19:00,2.495,10.116,8.306,5.402434,9.43163,8.300049
25.01.2023,20:00,4.104,12.902,11.21,6.7128744,10.117502,8.425732
25.01.2023,21:00,2.392,9.051,8.207,7.6171346,9.825825,7.2399716
25.01.2023,22:00,2.519,11.221,10.16,10.269595,8.804048,7.7227798
25.01.2023,23:00,2.621,10.955,9.898,9.199738,9.003887,8.286801
26.01.2023,00:00,2.316,10.071,9.16,6.1202717,9.373366,9.091349
26.01.2023,01:00,2.273,9.739,8.822,5.89497,9.90881,9.355796
26.01.2023,02:00,2.363,11.095,9.79,5.4519553,10.555468,9.935187
26.01.2023,03:00,2.049,12.734,11.617,4.666673,11.44204,10.392394
26.01.2023,04:00,1.79,12.038,10.921,3.5129516,9.460337,8.871689
26.01.2023,05:00,2.002,13.149,11.837,3.5960953,9.619527,8.80953
26.01.2023,06:00,2.496,11.125,9.877,3.2500803,9.920697,8.7148695
26.01.2023,07:00,2.424,11.045,9.683,3.4027464,9.02459,7.93311
26.01.2023,08:00,14.899,16.607,12.337,4.188292,10.408513,7.7127094
26.01.2023,09:00,9.59,21.32,14.037,3.9930077,10.478771,7.6051655
26.01.2023,10:00,2.287,34.578,11.755,4.450236,10.449753,7.819523
26.01.2023,11:00,1.943,33.179,10.475,5.1237946,10.046051,8.491696
26.01.2023,12:00,1.186,18.742,7.726,5.0522375,9.766953,7.975161
26.01.2023,13:00,,27.429,8.929,4.4403567,9.157958,7.544273
26.01.2023,14:00,3.166,24.177,9.015,4.250327,13.001192,10.586515
26.01.2023,15:00,4.012,16.81,8.346,4.6502466,12.649025,9.802241
26.01.2023,16:00,2.588,9.644,7.625,4.971625,12.76641,10.38505
26.01.2023,17:00,4.171,10.892,8.853,4.4714155,12.503335,10.525551
26.01.2023,18:00,4.655,11.935,9.839,4.2770834,11.418181,9.240775
26.01.2023,19:00,4.975,13.066,11.307,4.3873887,10.059281,9.345367
26.01.2023,20:00,3.748,12.208,10.591,4.3375435,9.425491,9.141271
26.01.2023,21:00,3.131,11.49,10.034,3.9841948,8.980462,8.408239
26.01.2023,22:00,2.278,10.174,9.224,3.374322,9.595264,7.6822743
26.01.2023,23:00,2.441,10.85,9.193,2.8963113,9.740746,8.170202
27.01.2023,00:00,2.047,9.938,8.428,2.5653322,10.498667,8.20761
27.01.2023,01:00,1.924,9.385,7.91,2.7203984,9.872053,7.835531
27.01.2023,02:00,1.585,8.891,7.628,2.3893995,9.739039,7.5787554
27.01.2023,03:00,1.145,8.351,6.054,2.1165698,8.980422,7.178449
27.01.2023,04:00,0.921,9.341,5.533,2.188227,8.284573,7.0998363
27.01.2023,05:00,0.379,8.225,5.922,2.2025,8.16064,6.8612466
27.01.2023,06:00,0.657,9.796,6.587,2.8612595,7.8248944,5.9779096
27.01.2023,07:00,0.99,8.725,6.308,3.3429472,9.208052,6.7063465
27.01.2023,08:00,1.921,13.966,8.677,4.3804884,10.595528,6.038563
27.01.2023,09:00,2.7,18.839,10.42,3.4420893,11.380592,7.0489554
27.01.2023,10:00,3.023,25.271,11.609,3.1900566,11.624053,7.789399
27.01.2023,11:00,2.316,14.564,10.08,3.0177035,9.68133,7.335506
27.01.2023,12:00,1.668,29.29,11.073,3.397446,10.146377,8.347045
27.01.2023,13:00,1.682,25.822,10.856,3.4001985,8.819962,6.62114
27.01.2023,14:00,,17.717,10.307,3.8681636,8.72813,7.5784764
27.01.2023,15:00,2.584,11.815,8.844,4.298329,9.887555,7.2218504
27.01.2023,16:00,1.909,10.045,7.316,5.7139573,10.87151,8.898626
27.01.2023,17:00,2.614,7.751,6.712,6.660244,11.5289755,7.4396286
27.01.2023,18:00,3.197,9.335,7.743,4.541178,10.307246,6.6681356
27.01.2023,19:00,2.549,8.984,7.413,4.268017,9.68717,9.552769
27.01.2023,20:00,2.366,8.578,7.251,4.492301,9.368136,6.513339
27.01.2023,21:00,2.492,10.273,8.033,4.400633,8.360075,5.2052655
27.01.2023,22:00,2.869,9.433,7.815,4.429893,8.894461,5.7334476
27.01.2023,23:00,3.091,8.314,7.014,4.625974,9.07363,6.1380014
28.01.2023,00:00,3.099,8.662,7.254,5.195162,10.195777,6.804741
28.01.2023,01:00,2.434,9.672,8.595,4.9361196,9.467206,8.837629
28.01.2023,02:00,3.414,12.298,11.096,5.2293096,10.461321,9.848739
28.01.2023,03:00,3.969,14.626,13.236,5.5154023,9.96607,8.734949
28.01.2023,04:00,4.353,14.692,13.564,5.3122625,10.320719,8.323994
28.01.2023,05:00,4.271,16.534,14.523,5.380973,9.986777,9.973917
28.01.2023,06:00,4.473,16.02,14.557,5.9606576,11.830735,11.591454
28.01.2023,07:00,3.896,17.689,15.75,7.0687976,12.776866,11.448435
28.01.2023,08:00,4.252,17.378,15.645,6.679102,13.248367,11.710865
28.01.2023,09:00,4.031,17.765,15.672,5.617071,11.505669,10.593536
28.01.2023,10:00,2.911,17.189,15.3,4.9284806,13.651923,10.669251
28.01.2023,11:00,2.271,16.985,14.898,4.519883,13.562655,10.538908
28.01.2023,12:00,2.547,16.942,14.5,4.583015,12.603838,9.914288
28.01.2023,13:00,2.184,16.454,14.34,4.793257,13.706319,10.409156
28.01.2023,14:00,2.302,15.853,14.257,5.210289,13.527427,10.378373
28.01.2023,15:00,,14.512,13.436,5.9045796,14.008209,11.207376
28.01.2023,16:00,4.128,14.204,12.582,6.5693765,13.021746,10.497106
28.01.2023,17:00,4.497,13.568,11.955,6.458164,12.702396,10.36886
28.01.2023,18:00,4.833,13.317,11.546,6.6472945,11.283562,10.243217
28.01.2023,19:00,5.289,14.444,12.239,6.340445,9.50228,9.279162
28.01.2023,20:00,4.511,15.083,13.438,6.6786113,11.089728,9.835566
28.01.2023,21:00,4.364,15.705,14.32,6.7318735,11.585821,9.553928
28.01.2023,22:00,4.637,15.305,13.511,6.797184,11.902914,9.704594
28.01.2023,23:00,4.274,14.524,13.195,6.743482,11.8270035,9.773181
29.01.2023,00:00,4.07,14.224,12.958,6.48544,12.086048,10.693451
29.01.2023,01:00,4.455,13.578,12.199,6.430356,12.537709,11.100036
29.01.2023,02:00,4.769,13.565,12.352,6.3409123,12.131163,10.757667
29.01.2023,03:00,4.741,13.431,12.31,4.522007,11.600093,9.926036
29.01.2023,04:00,5.017,12.884,12.029,5.2694216,11.478709,9.4195385
29.01.2023,05:00,4.845,13.45,12.702,5.0868173,10.729458,8.561221
29.01.2023,06:00,5.441,14.334,13.499,4.7811,9.560619,8.4561825
29.01.2023,07:00,4.721,14.178,13.502,5.237138,9.084361,7.6428766
29.01.2023,08:00,4.513,13.869,12.922,5.036233,10.863293,8.141746
29.01.2023,09:00,4.533,13.044,11.763,4.0070624,12.202416,8.905803
29.01.2023,10:00,2.47,8.77,8.01,3.6774743,12.890063,8.882564
29.01.2023,11:00,1.48,7.634,6.944,3.4530993,11.165867,8.720242
29.01.2023,12:00,1.354,7.715,6.81,3.382887,10.36203,8.311328
29.01.2023,13:00,1.001,6.245,5.805,3.698788,11.118118,7.9810667
29.01.2023,14:00,1.157,6.539,5.79,4.2866096,9.686052,7.3754716
29.01.2023,15:00,1.631,6.584,5.466,4.295898,9.449589,7.493722
29.01.2023,16:00,,6.77,5.792,4.8644986,8.151473,7.496132
29.01.2023,17:00,4.695,8.249,7.018,6.871142,7.8820996,7.8806195
29.01.2023,18:00,7.133,16.052,14.234,7.797035,8.454665,8.664793
29.01.2023,19:00,5.662,9.94,9.137,6.7688503,9.260141,8.962435
29.01.2023,20:00,7.702,20.617,18.792,7.625671,9.617083,8.852082
29.01.2023,21:00,8.673,29.419,25.165,7.048003,10.594406,9.170525
29.01.2023,22:00,7.268,22.39,20.377,5.912037,11.34048,9.648989
29.01.2023,23:00,5.705,19.62,17.853,5.9120317,8.851044,10.511275
30.01.2023,00:00,6.648,23.178,20.753,5.685698,13.66462,10.952621
30.01.2023,01:00,5.236,19.284,18.381,5.193183,11.03421,9.382718
30.01.2023,02:00,5.807,18.057,17.394,4.1078334,11.669544,8.92193
30.01.2023,03:00,5.741,14.827,14.01,3.9321444,11.113365,9.293557
30.01.2023,04:00,8.801,17.138,16.343,4.132928,11.085209,9.76342
30.01.2023,05:00,8.404,15.314,14.468,4.9750223,16.399784,12.942932
30.01.2023,06:00,9.858,14.618,13.838,6.4896994,15.027316,14.166765
30.01.2023,07:00,12.873,17.591,16.678,8.528688,17.747166,18.06767
30.01.2023,08:00,26.699,26.86,21.79,8.980824,25.164156,22.591408
30.01.2023,09:00,29.621,56.944,31.067,9.578003,33.31714,31.531715
30.01.2023,10:00,28.348,56.103,33.321,10.8235235,38.650814,37.21001
30.01.2023,11:00,12.437,37.854,31.42,10.974668,38.37506,36.702164
30.01.2023,12:00,10.042,38.922,35.674,9.731561,32.409443,34.74249
30.01.2023,13:00,11.235,49.644,46.1,9.385997,31.154491,31.411297
30.01.2023,14:00,13.448,51.637,46.325,9.596667,31.219545,30.842386
30.01.2023,15:00,11.792,42.879,39.516,10.692279,30.426662,28.796146
30.01.2023,16:00,13.211,39.481,35.616,11.256825,25.515608,23.41377
30.01.2023,17:00,,39.487,36.173,11.751135,25.48357,23.252678
30.01.2023,18:00,15.51,45.459,41.812,12.918621,25.420994,23.780678
30.01.2023,19:00,24.153,68.526,62.872,13.064415,28.35803,25.980059
30.01.2023,20:00,21.162,63.787,59.991,14.854965,29.855997,32.200943
30.01.2023,21:00,14.414,57.593,54.781,14.345489,32.591244,35.438446
30.01.2023,22:00,10.315,49.046,47.361,11.519604,32.771107,33.10725
30.01.2023,23:00,9.59,47.64,45.504,9.966293,34.439987,28.075804
31.01.2023,00:00,8.983,47.364,45.419,8.758875,28.359879,24.380953
31.01.2023,01:00,7.536,45.237,43.542,8.614812,28.653086,25.389168
31.01.2023,02:00,8.891,38.808,37.203,8.139757,29.0896,22.42409
31.01.2023,03:00,15.6,42.093,40.308,5.934979,25.591667,20.699972
31.01.2023,04:00,13.45,48.464,46.65,7.16318,22.353628,17.96235
31.01.2023,05:00,10.742,50.993,48.603,6.4261274,20.842777,16.244194
31.01.2023,06:00,8.171,51.589,49.385,7.239931,20.5206,15.556445
31.01.2023,07:00,7.569,46.106,44.075,7.2098117,21.095692,16.371353
31.01.2023,08:00,22.631,59.063,44.125,8.718097,26.353634,15.119095
31.01.2023,09:00,32.11,86.082,45.759,7.9924016,29.664835,12.166906
31.01.2023,10:00,41.422,117.33,65.794,6.9317465,31.759586,9.833465
31.01.2023,11:00,22.902,60.766,55.779,7.5849795,26.94061,9.319154
31.01.2023,12:00,17.441,60.184,56.53,6.9177623,22.726782,12.7412615
31.01.2023,13:00,9.863,46.517,41.64,7.7186604,20.15005,14.100367
31.01.2023,14:00,10.138,31.731,27.337,7.668625,19.20944,10.68243
31.01.2023,15:00,5.659,29.905,27.76,7.5743003,16.917923,11.75933
31.01.2023,16:00,6.328,38.866,36.809,11.451599,19.115063,13.368675
31.01.2023,17:00,9.42,43.809,41.797,11.413945,18.797447,15.9443035
31.01.2023,18:00,,51.492,48.094,12.263925,21.24491,18.659002
31.01.2023,19:00,13.888,51.069,48.673,13.380481,20.2495,17.989798
31.01.2023,20:00,9.677,49.464,47.243,15.47403,19.41785,18.573204
31.01.2023,21:00,10.367,54.65,52.781,15.086876,22.949747,17.664114
31.01.2023,22:00,12.411,61.631,59.141,11.086026,20.101423,17.308311
31.01.2023,23:00,9.734,57.999,56.113,11.098667,21.49741,14.444598
01.02.2023,00:00,6.121,49.747,47.75,9.082683,24.678358,15.984229
01.02.2023,01:00,5.705,47.467,46.034,13.695235,29.733805,25.417633
01.02.2023,02:00,4.971,43.709,42.118,12.788772,27.75547,23.896273
01.02.2023,03:00,4.515,42.831,41.148,14.962158,23.434324,19.447998
01.02.2023,04:00,4.578,37.775,36.245,14.370486,23.778063,20.941742
01.02.2023,05:00,4.435,34.595,33.003,16.924175,25.277348,23.138739
01.02.2023,06:00,5.35,31.625,30.394,13.159779,27.32182,24.283567
01.02.2023,07:00,10.173,31.529,29.701,19.821781,36.91207,34.569157
01.02.2023,08:00,27.083,30.614,28.702,20.964006,41.258068,37.65865
01.02.2023,09:00,29.928,35.247,29.676,21.908672,44.392677,39.652008
01.02.2023,10:00,15.392,29.317,26.904,15.3020525,47.759457,40.85173
01.02.2023,11:00,11.923,41.028,37.03,16.80418,49.287426,46.7974
01.02.2023,12:00,13.22,51.319,46.449,17.870928,52.209938,49.577026
01.02.2023,13:00,18.231,79.209,74.112,18.841753,58.816,49.114754
01.02.2023,14:00,23.632,92.395,88.208,19.658426,64.276596,56.109528
01.02.2023,15:00,19.649,103.732,98.932,17.510176,60.959408,51.17424
01.02.2023,16:00,21.411,104.103,98.802,17.500881,56.36071,45.838406
01.02.2023,17:00,21.382,86.211,81.187,17.007118,54.077892,46.62949
01.02.2023,18:00,24.151,83.367,77.335,16.964975,56.198437,46.79909
01.02.2023,19:00,,92.981,86.851,21.837038,48.32691,45.410133
01.02.2023,20:00,24.065,97.428,92.122,22.555004,49.37466,42.782757
01.02.2023,21:00,17.591,95.89,91.595,19.55383,50.498722,45.562088
01.02.2023,22:00,13.549,89.797,86.181,18.806242,53.204727,44.936314
01.02.2023,23:00,10.961,83.988,80.128,17.328186,53.754757,45.551525
02.02.2023,00:00,9.054,81.894,78.519,18.277887,58.00257,44.0026
02.02.2023,01:00,8.179,79.661,76.703,14.55828,52.28173,42.413834
02.02.2023,02:00,8.704,79.513,76.474,13.911631,50.48058,40.06909
02.02.2023,03:00,8.022,79.784,76.771,13.820681,48.03588,39.056286
02.02.2023,04:00,7.433,84.206,81.428,12.878551,42.37517,39.33382
02.02.2023,05:00,7.219,82.311,79.449,14.078976,44.878113,39.246258
02.02.2023,06:00,7.323,83.76,81.329,14.3790655,43.248283,39.239063
02.02.2023,07:00,9.997,80.806,77.362,16.215956,48.155212,39.1778
02.02.2023,08:00,24.781,80.338,76.283,13.508057,50.11535,38.980877
02.02.2023,09:00,19.635,84.415,79.373,11.993706,46.819115,38.946182
02.02.2023,10:00,19.08,84.935,77.519,9.903086,45.85149,37.171
02.02.2023,11:00,16.589,73.566,67.238,11.076282,46.47727,35.98755
02.02.2023,12:00,8.198,72.719,67.592,14.069286,45.096027,35.895794
02.02.2023,13:00,8.183,74.269,67.686,14.638115,45.801186,32.873447
02.02.2023,14:00,,,,15.128819,42.63838,35.047035
02.02.2023,15:00,6.28,78.476,73.531,15.086712,45.773,32.271122
02.02.2023,16:00,6.091,77.229,72.434,15.669211,37.902264,34.042614
02.02.2023,17:00,7.158,80.814,75.849,16.11454,43.63571,35.411663
02.02.2023,18:00,9.615,84.398,79.056,17.136326,49.249138,37.922886
02.02.2023,19:00,7.89,82.636,77.821,15.03748,46.382797,31.046114
02.02.2023,20:00,,90.606,86.25,14.919984,44.18112,42.922398
02.02.2023,21:00,7.99,84.475,80.398,16.364815,44.530598,43.240456
02.02.2023,22:00,8.45,91.72,88.431,15.825268,47.33785,44.64112
02.02.2023,23:00,7.113,83.054,79.995,9.737839,37.667004,36.4664
03.02.2023,00:00,6.744,82.597,79.564,7.861032,37.709244,36.479614
03.02.2023,01:00,5.788,73.259,70.603,11.915062,31.871449,32.84367
03.02.2023,02:00,4.736,65.96,63.728,8.910691,27.037466,20.088919
03.02.2023,03:00,3.548,34.648,32.967,12.637988,21.314577,10.702925
03.02.2023,04:00,3.419,20.605,19.038,9.709875,10.454214,10.450202
03.02.2023,05:00,3.915,17.015,15.417,8.791802,10.499958,7.3275714
03.02.2023,06:00,3.551,12.627,11.145,10.364032,11.583954,8.563595
03.02.2023,07:00,4.751,14.575,12.529,14.136731,12.859226,11.675063
03.02.2023,08:00,4.701,11.732,9.699,13.9756365,15.401218,12.795065
03.02.2023,09:00,11.535,12.392,10.002,13.313975,19.014957,14.388318
03.02.2023,10:00,11.247,13.431,10.347,8.348063,17.182611,13.534415
03.02.2023,11:00,3.052,13.168,10.751,9.450745,19.04966,15.238818
03.02.2023,12:00,3.613,35.271,29.926,10.380978,20.59444,17.361988
03.02.2023,13:00,2.985,22.555,17.683,10.601313,24.801174,17.130793
03.02.2023,14:00,3.163,21.469,16.831,11.058397,25.485462,19.269945
03.02.2023,15:00,4.514,28.717,22.823,13.844136,25.79332,19.682642
03.02.2023,16:00,5.008,25.027,18.385,15.831082,27.781652,22.79048
03.02.2023,17:00,11.199,28.249,21.999,15.462805,30.250721,25.274473
03.02.2023,18:00,11.562,58.65,55.359,16.187698,31.508022,24.313066
03.02.2023,19:00,11.47,64.517,62.549,16.291323,34.138393,30.415464
03.02.2023,20:00,14.21,69.267,66.245,17.82179,42.627327,34.11199
03.02.2023,21:00,,81.714,78.062,15.936788,38.695602,33.725792
03.02.2023,22:00,14.856,79.874,75.725,12.289434,32.923744,26.437506
03.02.2023,23:00,16.206,85.026,81.034,13.533764,36.213432,29.095423
04.02.2023,00:00,12.565,73.345,69.792,13.274926,38.65367,29.39371
04.02.2023,01:00,24.716,81.274,78.493,15.4227,34.82998,30.654491
04.02.2023,02:00,29.173,77.852,74.223,15.079978,36.146957,27.83588
04.02.2023,03:00,34.923,84.305,76.641,16.10815,32.392563,29.779016
04.02.2023,04:00,36.767,90.49,75.448,16.45088,33.94632,27.684336
04.02.2023,05:00,6.352,59.756,57.391,15.422701,31.11404,28.179144
04.02.2023,06:00,5.364,48.585,46.175,19.15926,23.785133,23.854227
04.02.2023,07:00,8.232,46.819,43.957,21.388699,23.610142,24.061691
04.02.2023,08:00,17.544,37.366,34.671,16.181158,23.924599,20.947937
04.02.2023,09:00,17.737,29.894,24.702,10.282576,20.161665,16.420586
04.02.2023,10:00,13.619,35.973,31.205,8.748295,17.38627,15.115532
04.02.2023,11:00,13.684,49.647,45.81,7.567886,9.415117,7.2709036
04.02.2023,12:00,6.082,36.192,30.806,6.40631,5.9353523,2.7107506
04.02.2023,13:00,3.804,30.454,27.161,5.6267347,4.3053546,2.231531
04.02.2023,14:00,2.096,12.573,8.71,4.743768,4.8239574,2.5558317
04.02.2023,15:00,1.483,9.431,3.883,5.390234,3.4661086,2.0225859
04.02.2023,16:00,1.469,4.883,1.516,5.0995865,3.3177857,2.0802968
04.02.2023,17:00,1.465,11.75,2.825,5.2112765,5.0886784,2.183488
04.02.2023,18:00,1.998,13.896,3.756,5.3182206,4.2564287,2.1755252
04.02.2023,19:00,2.333,26.316,5.482,5.283823,3.4935524,2.0250406
04.02.2023,20:00,2.311,12.853,3.876,3.7457325,3.307946,2.1854556
04.02.2023,21:00,2.474,7.311,3.034,5.1444006,3.4344697,2.1451633
04.02.2023,22:00,,10.996,3.355,5.950427,3.5980468,2.4175527
04.02.2023,23:00,3.052,9.659,3.667,4.414799,3.8760817,2.3860362
05.02.2023,00:00,3.036,9.012,4.056,4.9293394,3.6709478,2.3203626
05.02.2023,01:00,2.997,7.821,4.221,3.9076288,3.282448,2.1545582
05.02.2023,02:00,3.64,5.969,3.716,3.8557007,3.6594803,2.4893608
05.02.2023,03:00,3.307,5.244,3.283,4.0499673,3.38865,2.529044
05.02.2023,04:00,2.899,5.284,3.058,4.6685915,3.546895,2.6836133
05.02.2023,05:00,2.741,4.816,3.309,4.74739,3.3385868,2.8608727
05.02.2023,06:00,3.344,4.522,3.225,4.9496994,3.851972,3.234227
05.02.2023,07:00,3.348,4.122,2.915,5.140381,4.2964463,3.4630232
05.02.2023,08:00,3.003,4.025,3.193,4.7373743,3.9409237,3.6778529
05.02.2023,09:00,2.897,4.078,3.131,3.591711,3.9438922,3.450022
05.02.2023,10:00,2.975,4.074,2.934,3.8034656,4.4018965,3.6634445
05.02.2023,11:00,2.589,3.648,2.8,4.176244,4.214891,3.4306402
05.02.2023,12:00,2.348,3.937,2.86,4.004983,3.8389456,3.1910763
05.02.2023,13:00,2.223,3.781,2.921,4.015676,3.7314262,3.137232
05.02.2023,14:00,2.515,3.939,2.788,4.2861876,3.9737964,3.2907462
05.02.2023,15:00,1.985,3.773,2.789,4.9279423,3.9547498,3.1869638
05.02.2023,16:00,2.201,4.024,3.022,5.542357,3.7907207,3.3352582
05.02.2023,17:00,2.587,4.581,3.62,6.016427,3.9675055,3.46756
05.02.2023,18:00,3.958,6.574,4.9,6.292369,4.4249964,3.6432316
05.02.2023,19:00,4.527,6.766,4.66,5.7670274,4.6921687,3.7183187
05.02.2023,20:00,4.125,5.337,3.944,4.832255,4.538677,3.8883884
05.02.2023,21:00,4.472,5.819,4.524,5.1006474,4.491984,4.116988
05.02.2023,22:00,4.152,4.458,3.633,5.0969973,4.9819856,4.368483
05.02.2023,23:00,,7.971,6.21,4.279806,5.7535152,4.9561305
06.02.2023,00:00,3.157,5.916,4.604,2.4276288,5.342692,4.5977545
06.02.2023,01:00,2.866,4.456,3.746,3.841463,5.1027336,4.539464
06.02.2023,02:00,2.595,4.916,3.77,3.0219512,5.3530464,4.5650215
06.02.2023,03:00,2.196,5.265,4.161,4.280846,5.2424293,4.398181
06.02.2023,04:00,2.998,6.875,5.728,2.9068317,5.2312274,4.1161256
06.02.2023,05:00,3.1,7.192,6.382,3.6560047,5.821806,4.7537017
06.02.2023,06:00,2.481,7.379,6.59,4.5345774,6.019435,5.257678
06.02.2023,07:00,2.386,7.801,6.9,5.853899,6.0348344,5.6237917
06.02.2023,08:00,3.004,9.667,7.189,5.9621897,6.7202272,5.486271
06.02.2023,09:00,6.111,25.703,8.931,4.3252597,7.1778994,5.7578263
06.02.2023,10:00,7.01,45.055,11.461,4.9305573,7.536929,5.2956185
06.02.2023,11:00,5.238,42.193,10.356,5.5113134,7.3978767,5.0805125
06.02.2023,12:00,4.177,25.881,8.879,6.01906,6.0239635,4.844275
06.02.2023,13:00,4.132,60.524,12.936,6.3775826,6.1322556,5.23085
06.02.2023,14:00,2.967,26.488,8.137,6.848285,7.01774,5.783713
06.02.2023,15:00,3.635,26.282,8.337,6.726108,8.942963,7.5735054
06.02.2023,16:00,2.734,9.554,6.667,6.74701,9.769478,8.329082
06.02.2023,17:00,2.796,7.652,5.627,6.918172,11.153941,8.909374
06.02.2023,18:00,4.34,8.562,6.974,6.4274063,12.25795,9.468429
06.02.2023,19:00,4.144,9.357,7.723,5.4981866,10.682032,8.273516
06.02.2023,20:00,4.461,10.089,8.458,5.0375986,11.241836,8.818094
06.02.2023,21:00,4.205,12.775,9.407,4.487438,11.36431,8.704614
06.02.2023,22:00,3.402,15.124,10.068,3.7109478,11.766705,9.099017
06.02.2023,23:00,2.909,19.046,10.111,3.0286527,11.910984,9.446417
07.02.2023,00:00,,16.123,9.582,2.7265751,11.231859,9.634077
07.02.2023,01:00,3.046,11.37,9.396,7.1793222,12.378666,10.336474
07.02.2023,02:00,2.685,11.942,10.31,12.68288,12.899769,10.8345375
07.02.2023,03:00,2.619,13.279,11.134,11.97003,11.994442,9.777468
07.02.2023,04:00,3.294,11.279,10.383,10.371706,12.370958,9.507976
07.02.2023,05:00,3.39,12.317,10.401,12.251428,12.167045,9.014261
07.02.2023,06:00,2.712,12.001,10.139,9.369937,11.63167,9.124282
07.02.2023,07:00,4.757,13.412,11.068,6.898717,11.912413,9.547291
07.02.2023,08:00,16.292,18.533,12.214,5.1677904,12.566702,9.970611
07.02.2023,09:00,14.279,57.835,21.715,5.1487265,11.801016,9.441579
07.02.2023,10:00,15.434,29.195,13.973,4.5805674,10.063311,8.61941
07.02.2023,11:00,3.934,17.745,10.306,5.4259725,9.853744,9.2248
07.02.2023,12:00,3.187,13.767,8.072,6.39589,10.513306,9.952499
07.02.2023,13:00,3.498,13.606,8.573,4.562551,11.215102,9.618902
07.02.2023,14:00,3.195,21.119,8.793,4.5420084,10.130437,9.292557
07.02.2023,15:00,4.334,11.408,8.436,4.8057413,11.240765,9.4929495
07.02.2023,16:00,5.743,11.274,8.549,5.9176984,9.679272,9.208651
07.02.2023,17:00,7.19,10.86,8.235,6.3673654,11.424575,10.826143
07.02.2023,18:00,16.467,24.417,16.874,6.934755,11.46787,10.855501
07.02.2023,19:00,8.65,17.159,12.787,6.7438464,13.932413,11.618517
07.02.2023,20:00,10.703,26.305,20.858,6.3533764,13.260979,11.164595
07.02.2023,21:00,10.227,27.051,22.59,5.102828,12.22268,10.248389
07.02.2023,22:00,5.058,14.507,12.44,4.506611,14.2608385,11.050057
07.02.2023,23:00,4.387,16.656,14.026,5.656593,13.624996,10.571548
08.02.2023,00:00,3.8,16.975,13.567,14.348373,12.434423,10.6
08.02.2023,01:00,,17.46,13.912,15.093087,14.008281,12.131746
08.02.2023,02:00,5.245,17.627,15.706,13.741571,15.797503,13.564185
08.02.2023,03:00,4.601,18.093,16.523,5.0971084,17.336678,14.717088
08.02.2023,04:00,4.339,19.503,17.686,6.365644,17.42697,15.366155
08.02.2023,05:00,4.709,20.961,19.155,10.662793,17.756937,14.956241
08.02.2023,06:00,4.069,19.08,17.024,16.341982,18.55921,15.224227
08.02.2023,07:00,4.812,20.611,16.511,16.900713,17.609468,15.172187
08.02.2023,08:00,6.409,28.644,17.985,16.765615,19.493057,15.721719
08.02.2023,09:00,6.507,78.324,25.307,13.27399,19.905357,15.830869
08.02.2023,10:00,5.555,68.464,24.088,11.452514,18.589964,14.763992
08.02.2023,11:00,5.327,54.472,22.497,9.82246,19.217443,16.050549
08.02.2023,12:00,3.636,58.4,24.41,8.942164,20.048487,16.346489
08.02.2023,13:00,2.969,69.996,25.349,8.725341,15.573277,13.116379
08.02.2023,14:00,2.907,45.292,19.966,9.111718,13.615365,11.564942
08.02.2023,15:00,2.632,87.294,25.612,7.8366957,14.991803,12.651025
